,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,cell_id,sample_id,library_id
10,0.327807,0.077429,0.12856099999999998,0.22120599999999999,0.15217,0.293781,0.377896,0.282244,0.178516,0.28771599999999997,0.268975,0.297106,0.318235,0.35228200000000004,0.35520999999999997,0.34410300000000005,0.367235,0.38454299999999997,0.412071,0.413211,0.441395,0.48511499999999996,0.519556,0.5473279999999999,0.585731,0.61612,0.645524,0.675672,0.71225,0.741132,0.77905,0.819225,0.865819,0.9187690000000001,0.9711639999999999,1.037514,1.1048209999999998,1.162496,1.20767,1.234579,1.2395969999999998,1.251849,1.26072,1.211755,1.1569049999999999,1.133585,1.1097350000000001,1.099591,1.077272,1.054684,1.044049,1.020543,1.0175299999999998,0.9999319999999999,1.012569,1.007496,0.997751,0.9948950000000001,0.96716,0.949908,0.9283610000000001,0.906782,0.8771899999999999,0.833448,0.8138810000000001,0.777276,0.761293,0.7051189999999999,0.657396,0.626555,0.604484,0.555992,0.530283,0.5017189999999999,0.47522,0.449014,0.39600799999999997,0.419146,0.396536,0.470855,0.340521,0.30211,0.380619,0.30136599999999997,0.37150700000000003,0.36917300000000003,0.36424,0.5286569999999999,0.411808,0.33426100000000003,0.50967,0.253454,0.428274,0.227606,1.962505,8.043556,6.104863,45.740084,79.524528,35.201141,0.0,SA928-A73044A-R07-C13,SA928,A73044A
11,0.161499,0.064404,0.078418,0.20239200000000002,0.122848,0.248736,0.38809299999999997,0.22555,0.21204699999999999,0.215153,0.30387800000000004,0.292747,0.353657,0.366501,0.308749,0.328733,0.369601,0.38016300000000003,0.382276,0.395374,0.444985,0.46628000000000003,0.48867,0.531021,0.561222,0.593342,0.622115,0.65776,0.692839,0.730301,0.7603800000000001,0.8102590000000001,0.8602420000000001,0.921615,0.9772770000000001,1.049347,1.114575,1.178732,1.216863,1.238091,1.251627,1.251775,1.263785,1.212384,1.160906,1.138126,1.11106,1.105808,1.075143,1.058052,1.043339,1.027543,1.019084,1.012119,1.014226,1.000051,1.0029649999999999,0.987433,0.977649,0.9409290000000001,0.9357040000000001,0.897309,0.881941,0.834642,0.802131,0.787958,0.734142,0.703754,0.664325,0.63558,0.5732970000000001,0.541029,0.537082,0.48474799999999996,0.483257,0.44159899999999996,0.464491,0.42940900000000004,0.364329,0.40562,0.35025,0.305512,0.317902,0.321398,0.321781,0.312754,0.323873,0.382623,0.345385,0.386314,0.26997600000000005,0.695691,0.391849,1.1453659999999999,2.872947,6.2555260000000015,6.8268910000000025,43.709834,95.14884599999999,41.409316,0.0,SA928-A73044A-R07-C14,SA928,A73044A
12,0.0,0.867083,0.0,1.1847219999999998,0.551311,0.0,0.475,0.440093,1.157367,1.703917,0.576224,0.0,0.0,0.0,0.7609640000000001,0.774196,0.43082600000000004,0.6881659999999999,0.439561,0.388353,0.4659430000000001,0.5159189999999999,0.587669,0.6745260000000001,0.710302,0.72909,0.80169,0.8375440000000001,0.8250629999999999,0.8193809999999999,0.9343629999999999,0.9218620000000001,0.921056,1.029383,1.015722,1.085184,1.186401,1.242268,1.1932690000000001,1.2309510000000001,1.25196,1.231537,1.1741540000000001,1.191501,1.178647,1.0621049999999999,1.070868,1.076254,1.006371,1.027628,0.9494440000000001,0.9354319999999999,0.9291459999999999,0.923884,0.9029200000000001,0.9142540000000001,0.860799,0.813033,0.7978069999999999,0.770617,0.7676350000000001,0.738038,0.6042029999999999,0.6723399999999999,0.583551,0.52435,0.5836560000000001,0.627039,0.6859890000000001,0.387841,0.279931,0.28589699999999996,0.23553400000000002,0.24029099999999998,0.116495,0.207155,0.15993800000000002,0.1818,0.408754,0.11693699999999999,0.0,0.326443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.174525,0.0,0.0,125.207875,753.537637,0.0,0.0,SA928-A73044A-R07-C15,SA928,A73044A
13,0.252711,0.041497000000000006,0.08421100000000001,0.217344,0.140718,0.301576,0.36372,0.329971,0.178476,0.320747,0.241298,0.3387,0.32124400000000003,0.350444,0.35735300000000003,0.346328,0.360823,0.370052,0.394358,0.41807700000000003,0.435403,0.476746,0.505313,0.537827,0.565735,0.614258,0.644314,0.670111,0.702665,0.734271,0.7768189999999999,0.819124,0.8626360000000001,0.9127190000000001,0.970884,1.036857,1.098926,1.153729,1.190269,1.2281360000000001,1.228621,1.239806,1.26013,1.213264,1.172511,1.135262,1.116817,1.104167,1.08466,1.064518,1.052226,1.041273,1.027323,1.026537,1.014545,1.023247,1.0019280000000002,0.995964,0.9822870000000001,0.960335,0.9429270000000001,0.918636,0.879035,0.852353,0.8277120000000001,0.794514,0.759681,0.70406,0.683567,0.616591,0.58378,0.582263,0.517266,0.486058,0.471103,0.45494399999999996,0.457344,0.4118270000000001,0.37901599999999996,0.370293,0.34332199999999996,0.355421,0.304144,0.352684,0.321218,0.396313,0.231866,0.379879,0.314702,0.553136,0.6852659999999999,0.5810649999999999,0.561062,0.11181600000000001,4.820594,5.532175,11.330057,45.94011,98.170799,39.527417,0.0,SA928-A73044A-R07-C16,SA928,A73044A
14,0.168007,0.058624,0.079312,0.2314,0.15324000000000002,0.263744,0.278331,0.27110100000000004,0.269529,0.261127,0.235918,0.311947,0.297178,0.3067,0.300121,0.326181,0.33789,0.34378600000000004,0.364956,0.372166,0.40865999999999997,0.440112,0.4753560000000001,0.499968,0.531127,0.563038,0.594933,0.630869,0.655989,0.698853,0.737798,0.7758609999999999,0.8335790000000001,0.8924700000000001,0.956425,1.027147,1.099161,1.158474,1.204049,1.22599,1.234732,1.247707,1.257323,1.2084979999999999,1.166959,1.1477389999999998,1.12789,1.117718,1.1062020000000001,1.081353,1.075913,1.060727,1.0588389999999999,1.0498,1.0530620000000002,1.057117,1.047706,1.034926,1.0223879999999999,1.006493,0.985146,0.951407,0.9424790000000001,0.9094610000000001,0.872541,0.850382,0.805013,0.773799,0.715458,0.7126,0.6553479999999999,0.636687,0.597468,0.519518,0.512834,0.529632,0.484205,0.469131,0.419149,0.418151,0.395434,0.372756,0.366832,0.387232,0.391915,0.376421,0.35130300000000003,0.489209,0.31756599999999996,0.47211800000000004,0.372347,0.6254430000000001,0.46237,0.842491,2.179277,2.6051729999999997,6.277025,43.267593,90.572884,18.613976,0.0,SA928-A73044A-R07-C17,SA928,A73044A
15,0.23992199999999997,0.089299,0.10355299999999999,0.223689,0.146678,0.24104899999999999,0.375048,0.245507,0.16223800000000002,0.310021,0.286831,0.314098,0.304174,0.352706,0.301236,0.36488899999999996,0.360137,0.389063,0.394633,0.422178,0.450874,0.47727299999999995,0.520369,0.551826,0.5796399999999999,0.612863,0.652658,0.668261,0.710032,0.739628,0.778552,0.816056,0.8629709999999999,0.9182440000000001,0.9793459999999999,1.043209,1.101696,1.165178,1.1969290000000001,1.238402,1.246846,1.2533729999999998,1.260591,1.214325,1.1622190000000001,1.133177,1.110716,1.10115,1.074959,1.0556860000000001,1.03736,1.0332,1.017032,1.003091,1.0048,1.003195,0.992907,0.980625,0.9721559999999999,0.9592799999999999,0.9229709999999999,0.902853,0.857965,0.8419979999999999,0.811767,0.780478,0.739531,0.694994,0.679714,0.602999,0.591661,0.563253,0.507379,0.47679399999999994,0.4834020000000001,0.45098900000000003,0.44267700000000004,0.468081,0.42272299999999996,0.4144850000000001,0.314114,0.35581,0.317234,0.28613299999999997,0.369189,0.33608000000000005,0.374224,0.450449,0.544199,0.278983,0.311948,0.625214,0.452768,0.12031199999999999,1.0373709999999998,8.928753,6.454006,46.206845,107.785395,37.214326,0.0,SA928-A73044A-R07-C18,SA928,A73044A
16,0.472807,0.07470800000000001,0.070389,0.259444,0.190005,0.236566,0.33423,0.224352,0.213288,0.188406,0.23996399999999998,0.262776,0.28531799999999996,0.29701700000000003,0.267723,0.31268,0.318924,0.32055100000000003,0.34003099999999997,0.36658,0.39618200000000003,0.429838,0.461296,0.4804520000000001,0.513243,0.5515329999999999,0.582268,0.616178,0.646457,0.681596,0.72321,0.7633800000000001,0.8187180000000001,0.8765940000000001,0.940627,1.011285,1.074072,1.1437899999999999,1.187953,1.224648,1.236897,1.2518049999999998,1.263855,1.2193100000000001,1.181517,1.152042,1.131156,1.131804,1.116493,1.095896,1.088622,1.079732,1.074296,1.071599,1.06828,1.074119,1.071856,1.057927,1.045093,1.035743,1.0109270000000001,0.9888709999999999,0.953838,0.944509,0.909108,0.871626,0.834477,0.802323,0.768366,0.7373609999999999,0.690679,0.6618970000000001,0.607401,0.563826,0.574631,0.557272,0.5184840000000001,0.522785,0.49819399999999997,0.509645,0.44585600000000003,0.43244499999999997,0.393909,0.421037,0.48629799999999995,0.5683779999999999,0.494572,0.565272,0.556453,0.591275,0.616855,0.597779,0.568181,0.9058799999999999,4.339347,8.536954,7.799206,33.262875,79.352896,31.133671999999997,0.0,SA928-A73044A-R07-C19,SA928,A73044A
17,0.0,0.0,0.0,0.0,0.0,0.0,0.794568,1.4723549999999999,0.0,0.0,1.445841,0.392439,1.1977010000000001,0.6784100000000001,0.477346,0.539607,0.504473,0.767432,0.44756599999999996,0.584665,0.37472,0.511418,0.53833,0.41724700000000003,0.56905,0.624322,0.578141,0.595058,0.65649,0.676718,0.708414,0.789917,0.8611629999999999,0.8637319999999999,0.8800680000000001,0.9745809999999999,1.062403,1.045924,1.167227,1.094994,1.164215,1.037703,1.179042,1.150521,1.105322,1.131516,1.0307899999999999,1.110235,1.121055,1.057692,1.144987,1.058649,1.107436,1.106135,1.1441430000000001,1.13933,1.046611,1.143738,1.149198,1.3746909999999999,1.160179,1.173522,1.191471,1.084863,1.193072,1.418012,1.4556129999999998,1.4859360000000001,1.3114350000000001,1.195103,1.234508,2.019241,1.510314,2.009762,1.266651,2.5411799999999998,1.60524,2.889053,2.0512639999999998,0.391219,2.9809259999999997,2.7303330000000003,2.6034450000000002,3.164243,2.041366,1.408708,7.3996710000000006,6.503451999999999,4.7141910000000005,14.500318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SA928-A73044A-R07-C20,SA928,A73044A
18,0.303875,0.048671,0.12699000000000002,0.342005,0.23872800000000002,0.246879,0.4151760000000001,0.27879499999999996,0.182522,0.308795,0.302653,0.332982,0.394726,0.373994,0.357734,0.385424,0.378294,0.379384,0.387573,0.43567,0.446564,0.4709640000000001,0.523193,0.5492600000000001,0.588677,0.62171,0.654493,0.6849390000000001,0.711492,0.7470399999999999,0.782834,0.8213440000000001,0.862899,0.9185969999999999,0.97005,1.03205,1.0931790000000001,1.148188,1.195871,1.233333,1.245265,1.257076,1.2735530000000002,1.228115,1.177858,1.148312,1.119277,1.102223,1.086632,1.060853,1.049301,1.024313,1.012926,1.005124,0.995499,0.998762,0.9862129999999999,0.972352,0.961759,0.932211,0.907108,0.883117,0.8556379999999999,0.8208770000000001,0.799891,0.758317,0.717696,0.681942,0.6333840000000001,0.609568,0.575671,0.523724,0.4769,0.43778199999999995,0.42690900000000004,0.4241470000000001,0.40463499999999997,0.39725900000000003,0.353997,0.361016,0.32866599999999996,0.287948,0.258965,0.278723,0.293574,0.324144,0.30404699999999996,0.303965,0.508469,0.36493200000000003,0.582933,0.542439,0.493547,0.44965,3.4893410000000005,9.534315,8.040348,35.140881,104.736967,49.672824,0.0,SA928-A73044A-R07-C21,SA928,A73044A
19,0.335902,0.054097000000000006,0.141145,0.23406,0.171979,0.28081799999999996,0.474157,0.320332,0.256737,0.315374,0.37448000000000004,0.402509,0.459733,0.395,0.381785,0.381715,0.429166,0.4189060000000001,0.416922,0.43396899999999994,0.46614099999999997,0.49738699999999997,0.5341520000000001,0.5662590000000001,0.597264,0.627075,0.660888,0.688444,0.7193970000000001,0.755922,0.784833,0.818971,0.863296,0.909334,0.960939,1.011442,1.069877,1.117245,1.1595540000000002,1.21012,1.221832,1.237249,1.250795,1.2137,1.176526,1.154256,1.1306530000000001,1.116598,1.1042049999999999,1.074917,1.0642280000000002,1.048571,1.032326,1.0246520000000001,1.027431,1.017568,1.0119120000000001,1.006832,0.9819200000000001,0.960084,0.95014,0.912731,0.8920799999999999,0.8615790000000001,0.8337709999999999,0.815573,0.741738,0.7143550000000001,0.684772,0.641858,0.603853,0.526187,0.50656,0.43125600000000003,0.44577100000000003,0.462401,0.4299020000000001,0.45842,0.414405,0.38058800000000004,0.32355900000000004,0.368295,0.33985,0.329461,0.45047299999999996,0.354647,0.308839,0.272877,0.278388,0.450679,0.515385,0.4328550000000001,0.457136,0.0,2.010971,8.242199000000001,2.606512,42.96387100000001,86.189716,51.529236,0.0,SA928-A73044A-R07-C22,SA928,A73044A
20,0.0,0.0,0.0,0.0,0.0,0.45853999999999995,0.40324899999999997,0.373616,0.32751399999999997,0.28930700000000004,0.244592,0.199166,0.15196099999999998,0.688596,0.2422570000000001,0.383396,0.365748,0.511189,0.340715,0.5714640000000001,0.44120200000000004,0.529911,0.463264,0.530882,0.5868359999999999,0.635538,0.692692,0.684271,0.8224879999999999,0.80524,0.8796149999999999,0.865664,0.9261229999999999,0.9371149999999999,1.039468,1.07154,1.080919,1.173144,1.2021190000000002,1.2304700000000002,1.216332,1.212338,1.227108,1.199674,1.1699540000000002,1.135782,1.136827,1.077002,1.056208,1.0205819999999999,1.003889,1.0521120000000002,0.977765,0.91704,0.946636,0.9849969999999999,0.9439139999999999,0.8911479999999999,0.965773,0.883549,0.826034,0.895078,0.80485,0.722316,0.6911189999999999,0.645461,0.630627,0.632133,0.7210270000000001,0.6411819999999999,0.5401050000000001,0.377551,0.333259,0.4895850000000001,0.39559099999999997,0.293106,0.611003,0.463016,0.347011,0.29782,0.349118,0.138566,0.165158,0.401469,0.0,0.35746500000000003,0.536484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.045757,0.0,70.935061,0.0,213.23771499999998,0.0,0.0,SA928-A73044A-R07-C23,SA928,A73044A
